date,Wind_speed,Power,Nacelle_ambient_temperature,Generator_bearing_temperature,Gear_oil_temperature,Ambient_temperature,Rotor_Speed,Nacelle_temperature,Bearing_temperature),Generator_speed,Yaw_angle,Wind_direction,Wheel_hub_temperature,Gear_box_inlet_temperature,Failure_status
2023-06-19,10.05531343,2.373550482,39.68,86.11735369,62.94781991,28.78867225,186.5337876,44.53564336,71.4,1656.700999,2.372718658,105.6891583,39.21167739,16.18496377,No_failure
2023-09-12,7.200258227,2.993912526,14.41023222,98.22314592,87.83536027,14.01419369,232.4695098,61.63658519,71.4,1101.584433,12.09522166,71.25047718,11.20317773,14.96471685,No_failure
2023-07-11,10.73896699,2.94916177,5.52769685,91.70688802,62.92556711,22.5750763,166.2127039,49.14494952,71.4,1444.71999,7.23436962,30.21227218,66.49287068,11.89649136,No_failure
2023-08-30,11.32834183,2.522521807,39.68,74.09963918,55.07824882,26.52398636,253.7111353,37.01821712,71.4,1074.103041,27.08799631,155.500102,55.96811416,12.38912665,No_failure
2023-03-26,24.75,2.10426655,0.976829368,75.41053922,75.25030613,15.55070865,250.8249764,30.9,102,1308.818665,3.411511434,22.11312441,60.70699529,15.83752216,No_failure
2023-05-05,24.75,3.4685,1.06532262,82.06285832,71.37018124,4.163162246,220.9775994,37.39303417,102,1189.74258,16.12899983,26.17640083,-25.96134827,14.59012758,No_failure
2023-10-05,0.63290981,5.092774291,48.38192978,141.733071,124.2700246,83.52326341,454.7274076,89.41382109,116.3984528,2017.183291,168.9816051,144.2129762,101.2849509,91.48706834,Failure
2023-08-06,21.824532,2.539181912,31.76542296,84.11872784,72.40951501,13.48370876,245.1594307,49.90657271,77.28264096,1035.953962,15.15094961,15.22643044,29.46876243,15.07968828,No_failure
2023-01-13,2.97,3.4685,11.80942672,79.03339368,70.0240947,35.81653437,252.4195528,48.8694764,71.4,1555.218748,8.985221765,2.085053315,-21.44898635,16.15788705,No_failure
2023-04-16,41.97303206,0.351544733,-55.44080308,22.13769045,122.7816309,-19.21884986,37.61313241,-11.06408753,53.9777662,402.6090091,108.390662,392.85134,-49.92268972,27.21291595,Failure
2023-06-11,41.1355113,0.024673623,-55.23384269,52.36605944,120.7648763,-5.424745806,1.283400912,3.543141155,10.49495156,350.3687364,115.4847418,455.9255017,-87.84819815,19.94702847,Failure
2023-05-04,11.45492095,2.490388065,4.250885939,85.89882372,77.60804991,17.52609842,100.8643247,41.97870347,102,1739.86982,6.184759137,54.15579399,4.41347007,15.9517361,No_failure
2023-01-18,24.75,2.866762411,14.04572071,92.85780598,65.96269751,20.79504302,214.2325993,41.70545118,102,1300.003816,2.534745992,24.67813878,26.36507401,13.48032781,No_failure
2023-12-13,1.72316131,8.773774499,89.13251969,121.5841924,125.0863697,64.70345413,428.0363748,90.55773006,125.1741355,2368.361296,154.5625736,11.29028909,99.50408569,90.13832659,Failure
2023-08-31,1.56594074,11.31425308,-34.94748259,123.9148894,122.1786612,70.36768586,408.9073265,89.55447933,139.5065615,2184.448986,83.05179564,230.3030887,101.4912169,85.41432555,Failure
2023-03-28,42.03648478,0.14062075,-49.6647911,35.17072931,107.5285643,2.609818532,15.90830135,-6.999186012,12.32816278,426.7792657,134.0809931,322.1284844,-83.80419527,20.24106053,Failure
2023-04-22,39.34090701,0.897509335,-56.26283766,53.91030831,113.0606741,-13.52754284,24.80432553,15.46697946,23.56141843,511.7268642,144.3651878,400.3639132,-87.98445525,23.14952054,Failure
2023-01-17,20.23755263,3.322897783,8.348908829,72.08073522,65.95416494,13.08247503,96.29130433,49.77131714,102,1605.315552,27.0391749,6.579709447,33.6287405,9.903,No_failure
2023-10-05,15.86649908,2.146875352,3.625677292,89.25739695,63.54724103,4.016359524,205.8614943,43.13920712,102,1145.279939,18.75386546,11.54741538,-12.15875088,19.02660416,No_failure
2023-04-03,11.69891455,2.504144152,22.1639826,85.54261586,66.48660065,-13.10768821,52.57094882,41.73058314,71.4,1337.267456,2.069043302,0.989201118,26.27779849,17.21988321,No_failure
2023-03-29,43.70409699,0.096734972,-44.66538076,15.84404287,111.2604507,-11.40968641,0.078021714,23.81374763,48.43561998,407.2650067,178.4102893,-23.29638733,-65.38743267,27.37453544,Failure
2023-08-22,17.77380685,2.943676898,2.311068885,90.81552922,86.65068652,-5.206970412,173.7231442,45.72007344,71.4,1423.114957,7.66761522,66.99462041,-13.96031996,19.64271218,No_failure
2023-12-30,40.22427864,6.134966647,95.35681093,73.89489444,77.19516723,-1.633205766,280.996054,121.6184477,71.4,2300.337317,9.457873821,9.350007183,39.07436096,27.11555512,No_failure
2023-11-09,0.971550373,10.50558479,-14.53145924,127.6287407,108.9257024,74.75537967,441.7784101,102.4777319,138.4076352,1987.501489,151.5425359,112.5344585,114.7456135,89.50051611,Failure
2023-03-08,37.98312461,0.926111761,-36.25094363,53.62145036,115.4741405,-7.921513287,41.0508442,2.709408107,56.33049392,447.0042926,174.2428502,390.9598218,-53.40315655,22.34705988,Failure
2023-01-15,41.56310671,0.02914743,-41.50912415,45.07195365,106.0488965,4.843490333,29.29798257,7.045691182,39.75166223,474.3781538,108.0669063,55.80070979,-51.36369398,22.87446083,Failure
2023-08-26,20.79364736,2.229034016,14.04501495,74.27367485,69.828519,4.441876921,224.0818396,40.10233581,76.83573466,1328.293264,7.004950625,1.941475963,28.1944487,17.12430925,No_failure
2023-08-23,0.952080752,11.41389307,-44.07491462,137.6375542,123.6891634,77.70805004,407.0047212,87.71172028,139.0281948,2429.941457,112.8257204,349.6715801,99.39519278,93.53963422,Failure
2023-01-08,11.50698796,2.573145905,39.68,73.62732446,74.58651722,10.20954635,78.34539371,61.8,102,1425.002684,5.592124927,9.565774294,24.8136368,9.903,No_failure
2023-10-09,0.564072318,7.269930301,75.73981105,127.1060506,102.3007077,64.09525173,420.4064463,81.18304972,122.7720232,1980.289598,129.8926531,179.0658283,96.73150852,117.4677425,Failure
2023-07-16,16.53734292,2.871513141,39.68,79.99663384,72.41364774,0.67096185,253.2542705,32.53631656,71.4,1527.509176,7.427143976,32.24697434,20.43763943,17.11831158,No_failure
2023-11-11,0.678979351,10.67082499,16.692223,134.3177366,115.7319651,61.9168704,427.3120555,92.40763677,152.3258048,2393.297052,164.9965026,-79.5108155,111.6290905,78.00153097,Failure
2023-04-18,21.16684115,3.09106574,39.68,83.31388381,72.98168105,12.99419494,165.3912561,44.39494494,71.4,1757.448746,4.762738786,4.631983709,9.647625913,17.03421134,No_failure
2023-03-09,7.018702214,2.029082077,29.98138149,83.00435306,53.44089527,16.70250873,117.6106201,49.6421689,102,1270.91667,3.795574408,50.12590858,-39.72,17.58866166,No_failure
2023-04-18,39.27582823,0.966282315,-33.25270855,39.83675743,103.9884479,-15.62964708,10.70027426,-9.467144412,34.62850707,323.2299956,143.9984255,28.30994928,-72.58982109,21.60556521,Failure
2023-04-16,15.02427256,2.753103938,0.7329672,83.74359103,79.9629881,-1.514801489,174.273401,37.97009127,71.4,1436.933863,37.77188084,13.03532404,17.17117602,13.62388815,No_failure
2023-05-11,6.237317153,2.103107861,32.08598505,86.51138782,71.23950413,-4.500176646,264.3534589,51.52662624,71.4,1294.478439,6.534211842,3.83030031,-20.06566934,19.26781,No_failure
2023-12-14,0.399299174,8.059644957,-113.9498567,126.4046481,114.6845673,63.41947155,396.2902841,89.69093821,145.3058247,2433.083987,122.528681,85.97688933,115.416956,109.4406773,Failure
2023-01-22,15.91761011,2.935943364,39.68,86.82675559,78.00969569,20.0225636,211.5469773,36.16432906,102,1059.082228,8.211203027,136.6304162,9.89834934,14.36909865,No_failure
2023-11-17,24.75,2.356411501,19.49110027,80.72440199,57.21927204,6.165899028,157.6366456,54.66614586,71.4,1295.786262,1.05024531,33.85531529,39.28976851,15.64752094,No_failure
2023-06-01,41.16651052,0.584198425,-34.98567115,65.8421816,102.3281997,-7.608364563,33.44342083,-19.13785463,54.88066651,707.9565818,169.2389823,-91.7426201,-59.94155695,26.56106439,Failure
2023-08-20,0.582400275,9.056507907,97.86977305,124.4579533,128.7056278,79.74366178,445.0095448,75.5895233,125.3054537,2250.467466,127.7648817,-195.9935617,107.0811464,113.5778646,Failure
2023-02-06,17.57872566,3.4685,9.799363675,92.22114784,84.57144371,29.21128933,115.2663482,41.10194049,98.31239393,1275.559934,25.44722456,53.00974381,79.44,12.89883473,No_failure
2023-10-03,1.340847301,7.312912939,85.87876673,134.297086,101.7359839,62.81302914,421.2624678,93.96316783,112.8861726,2413.365161,177.7143496,-54.58368893,108.9678393,92.95837024,Failure
2023-09-21,1.212492202,9.210592512,116.887543,121.6838527,99.14426869,80.7949356,434.67262,90.21381753,115.7307975,2235.434145,144.4941043,84.85472857,118.5490072,110.868874,Failure
2023-09-11,7.021664848,2.960927566,11.14663123,75.37284441,51.27971289,-20.6,259.7940553,33.21561618,86.86359511,1540.417166,27.2097056,52.58175149,74.33503368,12.9777822,No_failure
2023-09-23,1.059204055,9.802670026,33.70285163,129.4853494,104.0105083,87.14997325,419.6001191,90.45767541,118.0401001,2277.684524,101.1540606,145.5816431,98.34755433,84.68526643,Failure
2023-12-18,17.14761273,2.952757198,32.32383628,77.59540785,65.08308007,29.06257219,154.0106615,56.38155609,71.4,1650.073151,16.04092538,113.8563529,-39.72,14.6876931,No_failure
2023-09-13,16.64563061,2.533644744,1.897670552,86.52578374,73.8004872,-10.7465516,115.8451619,46.29695301,73.82579894,1420.313133,21.32288812,14.12927646,24.13969688,10.39356556,No_failure
2023-01-04,6.230462218,3.100990587,4.922075065,74.319022,89.127,15.9785247,128.7977681,59.96813063,98.78711005,1668.704389,28.17533961,20.7616755,-13.87638057,16.59808235,No_failure
2023-11-20,2.97,2.57645281,15.551403,91.88442557,53.74981536,13.00288614,295.7489421,43.9989035,87.38465572,1308.021562,13.40242991,133.2244271,-26.22320028,15.76109829,No_failure
2023-04-07,13.24043585,0,1.220155106,95.10630127,84.1127183,16.41715897,209.8770207,41.25729409,71.4,1531.631737,6.272508819,28.21192908,-21.9259909,16.27556528,No_failure
2023-04-28,16.55145393,2.302538886,7.187992315,82.10557791,70.27201697,14.57992476,129.8196165,50.46860393,102,1445.175045,0,5.975720839,59.13879146,16.68101306,No_failure
2023-06-26,14.05195782,2.219740381,15.13726175,80.36231593,67.25636,28.67244156,216.4783278,52.82810721,71.4,1668.709715,15.63480999,74.85458132,2.734699392,12.58523886,No_failure
2023-06-25,44.3195079,1.046908989,-57.33465261,15.60682718,117.7439652,-1.649736305,26.08650271,5.010480224,61.08129678,633.1566857,86.50290166,160.9669794,-86.18112024,28.38015837,Failure
2023-08-18,22.02298265,2.351327031,37.85743392,92.97100501,83.48410797,32.26072365,280.1654054,57.05113802,71.4,1773.447486,14.46996494,170.3239564,25.53462206,16.76408891,No_failure
2023-07-16,4.572877903,2.50137154,19.26528379,83.95050523,74.57523383,-4.290691981,144.8117175,48.19359126,102,1507.202958,1.082670428,121.6326874,-15.0125233,15.10492719,No_failure
2023-12-16,0.001563546,6.181922392,-17.24607509,126.8807942,116.483922,74.02284244,381.4565255,72.90687563,125.7198744,2059.663537,168.8733119,520.135583,100.1361067,115.9805215,Failure
2023-11-05,7.351195979,2.858089863,15.70117329,98.87708011,61.65839866,-4.685326249,102.77357,31.18827857,71.4,1403.617536,5.283558815,1.314121335,21.70365955,9.903,No_failure
2023-04-03,6.821181618,2.921065121,9.06861502,88.09569545,58.12351093,0.272217786,173.5118107,41.71853543,73.82800529,1314.423794,7.399989338,12.21965421,-39.72,15.59751986,No_failure
2023-12-01,16.744424,3.279185389,14.78696,70.83524855,68.72909979,-4.235489821,243.9225177,42.46584246,71.4,1281.677984,0.183738753,80.64525057,28.29362811,19.13572965,No_failure
2023-09-17,0.53114333,5.407552377,19.76691748,125.1493374,126.6999549,87.36345221,394.4904596,96.80909914,123.4008214,2102.529461,176.1063877,125.1627084,102.7848638,110.6992614,Failure
2023-07-21,0.520058403,6.293332649,52.73169983,140.6720587,103.8479138,79.26138898,385.4207733,91.61129892,120.6457997,2323.453292,175.4598942,22.06132826,100.9175539,100.5835232,Failure
2023-12-21,1.561540329,9.67033646,-112.0970332,126.9530242,100.4172913,71.23933617,411.0681777,92.88755211,134.6690626,2138.409788,120.1440979,-6.224611855,94.83940785,84.55403587,Failure
2023-05-09,15.21335232,2.242663968,5.61686631,89.56798354,65.41446324,-20.6,215.7009772,49.12009138,71.4,1747.699768,16.72579011,2.54070527,-17.18757438,17.85895759,No_failure
2023-08-06,0.795333281,8.582160818,20.03902301,141.3960226,116.6482541,72.74200493,424.2880461,99.54373194,147.9160142,2053.607855,120.6019381,154.3244542,105.0616346,88.89658379,Failure
2023-09-10,0.831908412,11.08948526,-42.3311375,129.8206186,114.0208368,62.03466805,402.0899368,89.77737445,132.6788767,2143.650406,130.2856678,63.47045567,108.8307642,117.7028742,Failure
2023-05-16,18.81028124,3.294129301,28.61295354,74.05502918,66.46040856,-1.435783538,122.9039693,44.27583231,71.4,1782,46.78786599,23.91618734,42.82024541,17.91863543,No_failure
2023-05-19,19.25867909,2.506212988,0.89743658,81.52336691,57.99336568,36.17473469,127.5334496,51.2373039,71.4,1782,4.046028242,147.5141247,12.58761893,17.35247247,No_failure
2023-01-12,14.05459729,2.61277468,34.48076479,69.67415077,79.89814314,-9.367262365,230.1777901,30.9,71.4,990,22.61579358,19.40615343,35.35152802,15.09864611,No_failure
2023-03-03,43.67625005,1.087048556,-52.47536071,10.32917605,99.87157408,-1.400628744,36.955641,-12.34915799,26.54838268,318.6996908,163.2536046,315.4534534,-62.02155607,26.25823927,Failure
2023-11-07,0.160909141,6.44498588,127.7361384,120.5618,117.9845961,78.16534576,455.8625423,92.79222589,128.9500671,2128.256085,163.9020423,94.09339451,109.49575,96.52912254,Failure
2023-11-28,1.612164895,8.471266005,-48.84992907,121.2904554,120.6643306,69.42858068,394.7673051,87.5872518,131.5848446,2453.5841,167.0201052,456.4515704,117.8610481,93.55349308,Failure
2023-10-11,20.41752687,2.775399459,5.108320633,81.13907508,76.9992846,11.31931485,125.7110103,35.11667003,71.4,1765.59899,15.26272249,8.434427587,26.33202525,14.95792575,No_failure
2023-11-06,0.481525756,11.31042402,51.95004205,134.7589527,128.0577232,66.18115905,411.1251256,81.25625841,145.522904,2329.488265,140.7713631,330.2507151,109.5036016,90.75258497,Failure
2023-11-15,0.21983141,7.678211741,78.29759191,141.9988287,121.8634643,75.77767677,459.3831989,76.35358559,143.6544686,1996.687567,133.9000897,97.31618257,111.5115932,113.4685292,Failure
2023-10-09,1.442193985,6.73546473,-58.58514689,130.1079454,108.2503585,83.07704583,428.2887573,82.23150963,150.1268012,2419.228853,147.3595987,209.9707697,96.60949903,90.26855678,Failure
2023-02-21,15.05031048,2.389031153,16.52011198,70.2864635,77.0289206,6.081516416,175.6932981,48.17381666,101.8121444,1621.711169,15.59789115,2.919970259,7.508373635,13.07678499,No_failure
2023-03-08,23.03225408,2.773426786,0.415137439,77.09361034,50.23064794,24.23308335,262.2838017,60.09174789,71.4,1139.356592,3.677552499,8.153084898,-1.68734104,13.50594855,No_failure
2023-10-16,11.1541388,3.133253205,9.256169736,94.25365196,56.49794519,29.6056222,223.8322801,57.50624686,71.4,1417.947779,5.464492209,34.33334023,52.32799264,9.903,No_failure
2023-05-30,38.00338595,0.587894942,-46.03964668,15.36047018,104.7514815,-10.10243273,9.89940697,-3.229145331,36.43013642,703.2705558,105.7715791,193.5372264,-70.17537454,23.10635137,Failure
2023-01-03,12.68095318,2.525516431,12.47650857,73.67485378,79.7664866,28.50913498,242.9948776,48.13966896,71.4,1492.373339,28.14158408,16.8722526,-7.525754897,11.91193287,No_failure
2023-09-20,0.911730567,6.837503397,105.7423417,124.9775845,119.9319459,73.01821239,368.4058206,90.5255182,151.4541289,2395.218324,90.01288925,41.16174517,96.76503202,100.4101535,Failure
2023-07-13,14.8711002,3.420653817,39.68,79.75165633,72.51584659,3.889355588,210.5098935,55.46993299,71.4,1232.335703,9.417404548,2.156048578,30.11611282,14.54846961,No_failure
2023-12-01,15.3588757,2.233775615,6.856288606,82.21604733,71.3945258,39.74226918,87.22599459,50.57500432,84.19796979,1396.697377,2.000192147,16.34840491,65.65327611,16.02906301,No_failure
2023-02-04,9.64121921,2.482204045,21.40284296,85.93650889,67.96379219,41.2,172.6958647,40.49726221,102,1278.178025,23.66690759,103.5373111,54.30767479,14.13907088,No_failure
2023-08-20,0.641398849,6.126970561,98.50401246,128.5815715,108.5525213,65.58703262,390.2216998,79.61502648,147.6805935,2127.126849,137.5152511,143.5453261,101.8239857,80.8350541,Failure
2023-08-19,9.911726594,2.712998561,0.461058459,93.14280711,72.29235237,32.94265908,51.5,30.96677873,102,1045.49705,17.96363554,9.439526574,61.29810106,10.8262431,No_failure
2023-10-30,9.154488481,2.549270994,10.68012705,94.95728257,84.43417713,-2.894168097,220.4732094,33.7590309,71.4,1127.166597,2.92586187,11.62603144,60.48281223,17.6860784,No_failure
2023-04-05,39.75361202,1.086262836,-32.2835148,13.54636894,112.3307778,-6.956313267,15.14830275,-2.448421951,58.26931364,676.7912655,78.81971222,464.7183133,-73.96496193,26.12984619,Failure
2023-09-18,9.525601604,2.983870069,25.91510242,73.01675148,84.51861665,20.52262893,182.1621695,33.86883929,71.4,1585.451692,36.90590006,37.74918099,-30.81764893,13.67339764,No_failure
2023-10-17,1.189024576,8.808333394,68.32344842,141.4404477,104.3981285,80.81559445,416.1621968,91.29577478,114.6136898,2075.884462,86.89448194,-97.12006429,99.34986557,86.16497956,Failure
2023-03-17,20.28768301,2.324234832,39.68,90.92245272,67.24373781,-9.462397495,263.9405861,30.9,102,1782,13.17507222,59.15725478,0.791925932,12.30887902,No_failure
2023-09-20,0.621894145,9.655308949,52.40844098,123.5046879,108.3974863,74.87810669,397.8537251,85.30942003,149.5737909,2408.963536,170.1052247,203.2681157,107.6187517,70.33728267,Failure
2023-03-02,17.23965292,3.459819536,11.79369952,77.9157432,59.02239613,20.28103973,219.1994561,51.88352822,101.6932716,1248.618868,0.558468519,72.05436767,-39.72,14.05126703,No_failure
2023-01-28,17.43773287,2.296407905,2.604500094,76.91321632,70.52174244,-11.36722158,175.7013019,56.13834567,71.4,1004.132165,12.15996631,13.82944121,-39.72,12.37256351,No_failure
2023-07-23,24.75,2.993032796,0.58368841,72.02172018,77.12949399,16.97526036,309,41.3216738,73.39555469,1238.029476,0,133.5668889,44.25706286,16.96173064,No_failure
2023-06-20,20.16136856,2.865130457,16.24656012,74.92077506,69.74238341,2.733646185,155.3938426,61.8,71.4,1257.701194,3.855376285,44.31332716,63.97341004,12.63076243,No_failure
2023-07-10,1.841273297,10.79060274,-1.270345126,136.939941,119.4197034,84.50408409,363.1986517,88.152532,148.7935397,2006.30293,167.1815797,98.62123472,98.3546863,79.01589745,Failure
2023-10-27,3.744191907,3.274389997,1.832006252,83.57006744,74.41501843,20.5794683,74.54989056,50.56430766,71.4,1260.934785,14.32895311,3.495767837,40.22484493,15.98968344,No_failure
2023-05-09,24.75,3.146317117,16.56733695,94.53239203,65.83085181,0.455996542,256.1538794,47.60010732,71.4,1252.391416,29.9063616,10.84980095,10.17755483,13.0792143,No_failure
2023-11-04,15.094726,2.115683302,7.850949531,69.40657049,80.65929427,14.81172393,121.2304536,35.98443082,80.46710022,1433.652611,16.12269555,67.6391953,-10.20640529,17.31312714,No_failure
2023-02-26,15.57438126,2.306233423,18.89171453,78.36896111,89.127,38.18825314,203.9966204,39.85336406,102,1240.602229,4.394091779,30.70806985,7.51677925,13.36986065,No_failure
2023-09-13,10.24704333,2.311575118,18.01783971,90.89760679,52.30761699,29.90728204,206.7159325,30.9,71.4,1183.194514,12.83951531,30.76261856,-19.38598081,14.70779504,No_failure
2023-02-05,10.40255294,2.111834479,15.81726791,70.61924049,77.31400493,0.484357046,148.6286706,30.9,71.4,990,29.07968185,156.0310439,-8.784111595,13.49741577,No_failure
2023-05-01,2.97,2.778192387,18.32489339,77.37502561,68.11603738,5.106755052,173.5123025,47.42067183,71.4,1733.712145,13.33900493,39.58507842,64.72943413,16.62571941,No_failure
2023-03-20,6.741464736,2.216068083,5.357892235,75.90663848,65.65239063,18.97956798,223.4834974,46.06043042,102,1474.784351,37.47698315,25.43270716,2.467516238,15.99661982,No_failure
2023-05-01,14.88377419,2.022112379,15.49149942,78.19656502,72.46348101,26.56390799,88.24093473,55.52963173,81.1353916,1012.119138,14.32716431,2.784533002,-4.888563295,11.49328897,No_failure
2023-05-11,14.23021833,1.982,9.066852468,98.55056781,72.76485932,-2.24566957,294.7104445,56.05626178,102,1410.135125,3.19811054,4.690835878,-39.72,17.50410801,No_failure
2023-05-18,41.11855523,0.079026264,-47.27750117,9.92653964,102.1604145,-9.065610328,1.081510496,-0.835989352,31.21572717,342.7319669,149.7377172,330.9287224,-55.60150565,23.73322632,Failure
2023-06-20,10.70724665,2.790152203,39.68,76.44886509,78.60220762,1.47485696,150.821566,56.17885506,102,1366.311291,18.46618215,1.019972733,12.72259275,12.78754368,No_failure
2023-06-23,17.44700518,2.326755458,20.28698924,74.9044034,70.91492154,17.60178684,128.550338,58.62100091,71.4,1707.613475,1.573412213,28.38009212,44.92279649,16.55605643,No_failure
2023-12-04,0.895841369,9.804270936,146.3206583,143.1519511,106.6233222,68.70847971,361.7752738,85.90370666,152.8019116,2102.129504,116.5783834,61.55346124,96.51618893,100.1659479,Failure
2023-02-12,18.37309364,3.085645319,17.0762845,80.4702022,69.60309158,-5.118433337,244.1342476,61.8,102,1031.248835,5.968133598,40.89419992,41.58730648,15.23161826,No_failure
2023-05-27,40.9586959,0.537366348,-37.77285968,59.60613312,127.4571982,-12.87721658,32.38628042,25.42678645,25.36202769,396.230104,177.8233951,132.6035492,-85.61829892,23.11152967,Failure
2023-11-23,5.068218888,2.835796992,20.45067422,96.26431862,67.57989937,-3.619916162,166.1287035,61.8,83.00303433,1356.294591,15.00160259,160.1319393,65.76226315,16.02788328,No_failure
2023-11-14,1.322169078,10.87277371,22.2707074,137.8337853,128.5503263,72.94901376,360.9876554,90.13665334,119.5160174,2345.981997,112.2532687,136.6135522,97.370285,87.33613997,Failure
2023-07-12,20.0040449,2.644894204,39.68,98.21218314,89.127,32.96887522,309,39.79204773,71.4,1273.702515,14.07002887,41.11922756,-24.00079567,14.63826089,No_failure
2023-07-19,0,3.139047783,3.546476832,88.41671428,69.77591121,17.90409323,221.5337045,55.74438496,71.4,1272.62254,2.958332251,32.62334594,35.65356962,10.68241695,No_failure
2023-05-17,24.15752989,2.696510062,1.571674825,76.02792703,78.13731933,-11.32301672,191.9908731,48.4864153,71.4,1122.28753,22.50336656,50.83631397,24.95312926,13.23411357,No_failure
2023-08-30,0.297849879,7.685358204,170.239169,132.9331885,102.5386024,73.90119883,414.1180588,78.44998769,152.7812392,2331.336819,73.76612132,252.9106554,117.5386719,81.39322608,Failure
2023-08-18,0.354149863,6.874254285,102.0397865,139.8832176,121.6980058,73.27377221,457.8833824,86.94044924,127.1621318,2395.05252,142.5684161,55.93288592,109.0610694,118.5060701,Failure
2023-02-12,42.05671271,0.221582975,-57.84469875,64.14431031,126.1987126,-17.12806083,15.95205752,-2.547539016,26.39376881,444.5652238,157.0722078,49.53732229,-56.12023038,28.41316487,Failure
2023-03-25,10.05920226,2.175942568,37.95782027,78.47149904,77.40057457,-18.51959259,174.6572521,57.50353851,71.4,1123.520778,13.00257952,47.83338212,-5.493194281,14.83062428,No_failure
2023-01-18,11.27658748,2.534416422,7.212256622,91.61417983,65.70179211,1.48241997,171.1010589,61.8,71.4,1040.483909,3.055590246,44.76135247,-39.72,13.66773758,No_failure
2023-03-10,9.356038111,2.388123171,7.18380368,81.36748402,66.9963577,22.56882754,132.3815257,45.71227838,71.4,1403.609765,18.21122939,0.699826638,-15.15783559,15.2987111,No_failure
2023-07-22,16.56906143,2.062514143,21.28630734,78.19871967,58.40106611,-19.56654448,66.72147727,55.24692944,86.41457701,1536.482118,18.9053233,25.9709803,70.70503868,18.07624722,No_failure
2023-10-26,1.841916944,5.910014185,7.857778869,119.441263,106.3596323,63.23314343,403.7703897,90.95722914,135.1865649,2345.911207,123.3708323,54.40025965,106.7775956,86.84787905,Failure
2023-04-10,10.71744035,2.655509204,21.311295,70.4952885,71.21871611,-17.29938693,141.1764296,48.18343633,71.4,1299.41023,15.27567828,3.903930569,48.27107866,14.54157887,No_failure
2023-12-04,16.19823009,2.645150168,7.685202937,88.71285958,89.127,0.597246551,200.5686994,35.72772035,71.4,1212.022253,1.362785733,23.80981842,19.52815531,13.06075968,No_failure
2023-05-08,22.41161683,2.527752314,1.466961011,90.3182144,49.515,11.09696104,249.074077,45.74124434,71.4,1155.747615,7.649448451,53.40353642,20.78507077,14.9024432,No_failure
2023-03-13,20.06040128,3.154327729,2.089817982,88.75450704,58.81162451,1.010947697,180.346395,40.09512163,102,1498.118417,7.030666103,92.33790496,58.30959538,17.76159941,No_failure
2023-09-08,12.87151705,2.383000818,0.961561685,77.57484973,66.71468734,12.41525852,200.5192205,43.00113623,73.35492986,990,36.53940508,26.99272143,38.17139471,11.35405433,No_failure
2023-03-19,24.75,2.345657467,16.84608928,95.6211365,53.2004647,20.03178992,197.5857061,40.41277899,79.64038098,1396.407545,5.142813246,24.38507684,20.36323403,14.28606339,No_failure
2023-03-06,23.75258411,2.784185723,39.68,87.53256817,71.55592281,9.098184651,153.2633765,53.2523075,102,1346.293828,6.598553951,40.0529414,14.9607083,12.83314376,No_failure
2023-08-15,24.39509811,2.743244836,1.880612976,81.15450332,67.33775867,7.821234461,246.9106916,47.50148939,71.4,1298.281433,9.686820181,6.049792595,7.676891045,13.48127094,No_failure
2023-11-22,1.71189451,11.53271781,74.76984438,140.0658139,112.3135522,71.68584442,423.959086,94.36922497,139.9921455,2227.426446,168.9187575,243.6940218,98.42912912,95.24982334,Failure
2023-08-14,17.90722044,2.083311257,32.92096061,82.60563437,83.25752226,24.82885196,309,47.04001619,71.4,1463.078029,10.1963416,2.505164563,30.50882687,11.54132128,No_failure
2023-01-21,0,2.325897657,11.93842203,77.76239789,67.51585907,7.741421997,235.4648763,41.93400993,71.4,1512.604208,15.75891359,18.41366398,-14.82653493,16.04089387,No_failure
2023-05-24,14.62987579,1.982,10.09589723,74.4772588,70.70021127,29.0027511,297.6957841,61.29460375,102,990,3.522124296,91.6116149,0.99494051,14.9937678,No_failure
2023-11-11,18.29614021,2.059560858,5.042414237,91.71934788,81.70408866,31.97646118,283.4841001,52.49024091,77.30351874,1191.956315,19.51262575,17.23928902,7.349180789,11.62110619,No_failure
2023-12-20,0.915530866,10.2857538,56.30973284,121.3276169,115.9822583,79.5547598,457.6538891,99.03600395,135.3484961,2348.165018,139.795515,148.0335031,104.7297741,84.47426021,Failure
2023-09-23,9.225419678,2.137953355,22.39871043,85.77872845,63.38602126,23.11457906,244.77168,40.97019868,71.4,1754.702754,1.173840157,5.228131329,-17.15242035,14.74201062,No_failure
2023-02-17,42.21866186,0.101087091,-37.37080467,11.79430725,102.664987,-11.28471081,1.659082773,23.08633571,48.44252298,674.3739651,67.07331119,128.9331594,-75.52210442,28.09276145,Failure
2023-01-02,41.99297605,0.619075456,-35.08003741,29.17736752,99.62805213,-3.9865453,18.27513314,8.953643372,46.83465657,475.4105023,93.81838182,112.9514415,-63.85134167,21.89410281,Failure
2023-03-12,42.99210992,0.94467796,-58.23528074,50.25608254,113.6013866,-7.331434379,32.05878077,10.05607914,40.18614384,770.2384186,163.1264564,-170.4844089,-54.42888963,26.21892445,Failure
2023-10-01,9.592895213,2.650315136,14.30234883,91.41909638,65.88373918,-2.268549544,145.9048845,60.87761152,71.4,1485.675142,10.88450449,8.382458047,-3.430705322,15.16018659,No_failure
